CodigoProduto;SaldoDisponivel;ID Tiny_x;Preço padrão_x;Código (SKU)_x;Preço padrão_y;Código (SKU)_y;Preço padrão;ID Tiny_y
8.09.03.112.10;0;811835383;759.0;8.09.03.112.10;759.0;8.09.03.112.10;759.0;811835383
8.09.03.113.01;0;811835511;759.0;8.09.03.113.01;759.0;8.09.03.113.01;759.0;811835511
8.09.03.114.10;0;811832461;1199.0;8.09.03.114.10;1199.0;8.09.03.114.10;1199.0;811832461
8.09.03.115.01;3;811832480;1199.0;8.09.03.115.01;1199.0;8.09.03.115.01;1199.0;811832480
8.09.03.116.00;0;914218609;0.0;;;;0.0;914218609
8.09.03.117.01;2;914220731;1598.9;8.09.03.117.01;1598.9;8.09.03.117.01;1598.9;914220731
8.09.03.118.01;0;914220767;1598.9;8.09.03.118.01;1598.9;8.09.03.118.01;1598.9;914220767
8.09.03.119.10;0;914220785;1598.9;8.09.03.119.10;1598.9;8.09.03.119.10;1598.9;914220785
8.09.03.12.07;0;909753194;1469.9;8.09.03.12.07;1469.9;8.09.03.12.07;1469.9;909753194
8.09.03.120.01;0;914287397;2015.9;8.09.03.120.01;2015.9;8.09.03.120.01;2015.9;914287397
8.09.03.121.01;0;914287416;1850.0;8.09.03.121.01;1850.0;8.09.03.121.01;1850.0;914287416
8.09.03.122.10;0;914287439;2015.9;8.09.03.122.10;2015.9;8.09.03.122.10;2015.9;914287439
8.09.03.123.01;0;909753481;899.9;8.09.03.123.01;899.9;8.09.03.123.01;899.9;909753481
8.09.03.124.01;0;909753491;1359.9;8.09.03.124.01;1359.9;8.09.03.124.01;1359.9;909753491
8.09.03.13.01;1;914226381;605.0;8.09.03.13.01;605.0;8.09.03.13.01;605.0;914226381
8.09.03.31.01;0;811848146;0.0;;;;0.0;811848146
8.09.03.42.00;4;811836832;732.9;8.09.03.42.00;732.9;8.09.03.42.00;732.9;811836832
8.09.03.58.57;0;914218031;0.0;;;;0.0;914218031
8.09.03.69.01;0;914970677;0.0;;;;0.0;914970677
8.09.03.72.57;0;811845813;0.0;;;;0.0;811845813
8.09.03.73.10;0;811845878;0.0;;;;0.0;811845878
8.09.03.74.01;0;811845967;0.0;;;;0.0;811845967
8.09.03.77.01;58;811837193;732.9;8.09.03.77.01;732.9;8.09.03.77.01;732.9;811837193
8.09.03.78.07;0;811841078;668.9;8.09.03.78.07;668.9;8.09.03.78.07;668.9;811841078
8.09.03.79.01;2;811841134;668.9;8.09.03.79.01;668.9;8.09.03.79.01;668.9;811841134
8.09.03.80.18;0;811841314;668.9;8.09.03.80.18;668.9;8.09.03.80.18;668.9;811841314
8.09.03.81.07;0;811844900;0.0;;;;0.0;811844900
8.09.03.82.01;0;809129498;0.0;;;;0.0;809129498
8.09.03.83.18;0;811844926;0.0;;;;0.0;811844926
8.09.03.87.10;5;811846954;903.9;8.09.03.87.10;903.9;8.09.03.87.10;903.9;811846954
8.09.03.88.01;7;811846998;903.9;8.09.03.88.01;903.9;8.09.03.88.01;903.9;811846998
8.09.03.92.00;0;812029377;0.0;;;;0.0;812029377
8.09.03.92.10;0;811836927;732.9;8.09.03.92.10;732.9;8.09.03.92.10;732.9;811836927
8.09.03.93.01;6;812029328;1173.9;8.09.03.93.01;1173.9;8.09.03.93.01;1173.9;812029328
8.09.03.95.10;0;811832494;1173.9;8.09.03.95.10;1173.9;8.09.03.95.10;1173.9;811832494
8.09.03.96.00;2;914287059;1560.9;8.09.03.96.00;1560.9;8.09.03.96.00;1560.9;914287059
8.09.03.98.57;0;914970732;0.0;;;;0.0;914970732
8.09.04.100.10;0;812030432;0.0;;;;0.0;812030432
8.09.04.101.01;0;811841615;958.9;8.09.04.101.01;958.9;8.09.04.101.01;958.9;811841615
8.09.04.102.10;2;811841445;958.9;8.09.04.102.10;958.9;8.09.04.102.10;958.9;811841445
8.09.04.105.57;0;812031176;0.0;;;;0.0;812031176
8.09.04.106.18;3;812031288;1219.9;8.09.04.106.18;1219.9;8.09.04.106.18;1219.9;812031288
8.09.04.108.10;0;812030737;0.0;;;;0.0;812030737
8.09.04.109.57;3;811845300;820.9;8.09.04.109.57;820.9;8.09.04.109.57;820.9;811845300
8.09.04.110.01;0;811845340;820.9;8.09.04.110.01;820.9;8.09.04.110.01;820.9;811845340
8.09.04.111.10;0;811833161;1358.9;8.09.04.111.10;1358.9;8.09.04.111.10;1358.9;811833161
8.09.04.112.01;0;811833214;0.0;;;;0.0;811833214
8.09.04.113.10;0;812030383;1615.9;8.09.04.113.10;1615.9;8.09.04.113.10;1615.9;812030383
8.09.04.114.01;0;812030405;0.0;;;;0.0;812030405
8.09.04.115.01;2;811839790;474.9;8.09.04.115.01;474.9;8.09.04.115.01;474.9;811839790
8.09.04.116.01;1;811846125;438.9;8.09.04.116.01;438.9;8.09.04.116.01;438.9;811846125
8.09.04.117.01;3;811838937;599.0;8.09.04.117.01;599.0;8.09.04.117.01;599.0;811838937
8.09.04.118.10;1;811838860;654.9;8.09.04.118.10;654.9;8.09.04.118.10;654.9;811838860
8.09.04.119.01;0;811833299;1096.9;8.09.04.119.01;1096.9;8.09.04.119.01;1096.9;811833299
8.09.04.120.10;6;811845145;820.9;8.09.04.120.10;820.9;8.09.04.120.10;820.9;811845145
8.09.04.121.10;0;811833495;1096.9;8.09.04.121.10;1096.9;8.09.04.121.10;1096.9;811833495
8.09.04.122.57;0;811833398;999.0;8.09.04.122.57;999.0;8.09.04.122.57;999.0;811833398
8.09.04.123.01;0;811838692;659.0;8.09.04.123.01;659.0;8.09.04.123.01;659.0;811838692
8.09.04.124.92;0;811838557;659.0;8.09.04.124.92;659.0;8.09.04.124.92;659.0;811838557
8.09.04.125.08;0;812031807;0.0;;;;0.0;812031807
8.09.04.126.00;0;914218618;0.0;;;;0.0;914218618
8.09.04.127.01;5;914287459;1502.9;8.09.04.127.01;1502.9;8.09.04.127.01;1502.9;914287459
8.09.04.128.01;1;914221962;987.9;8.09.04.128.01;987.9;8.09.04.128.01;987.9;914221962
8.09.04.129.01;3;909753410;479.9;8.09.04.129.01;479.9;8.09.04.129.01;479.9;909753410
8.09.04.130.57;2;909753420;1299.9;8.09.04.130.57;1299.9;8.09.04.130.57;1299.9;909753420
8.09.04.131.01;3;914287925;669.0;8.09.04.131.01;669.0;8.09.04.131.01;669.0;914287925
8.09.04.132.10;3;914226404;669.0;8.09.04.132.10;669.0;8.09.04.132.10;669.0;914226404
8.09.04.133.18;0;915287638;0.0;;;;0.0;915287638
8.09.04.134.18;0;915287499;0.0;;;;0.0;915287499
8.09.04.135.01;2;915287486;0.0;;;;0.0;915287486
8.09.04.136.18;2;916808911;0.0;;;;0.0;916808911
8.09.04.156.01;9;926949911;0.0;;;;0.0;926949911
8.09.04.157.10;10;926949899;0.0;;;;0.0;926949899
8.09.04.18.07;0;812031121;0.0;;;;0.0;812031121
8.09.04.19.18;0;812031258;1219.9;8.09.04.19.18;1219.9;8.09.04.19.18;1219.9;812031258
8.09.04.20.08;0;812031306;898.9;8.09.04.20.08;898.9;8.09.04.20.08;898.9;812031306
8.09.04.64.01;3;812031220;1219.9;8.09.04.64.01;1219.9;8.09.04.64.01;1219.9;812031220
8.09.04.66.109;0;914286855;1439.9;8.09.04.66.109;1439.9;8.09.04.66.109;1439.9;914286855
8.09.04.67.10;3;812031078;1219.9;8.09.04.67.10;1219.9;8.09.04.67.10;1219.9;812031078
8.09.04.68.07;2;812031021;1219.9;8.09.04.68.07;1219.9;8.09.04.68.07;1219.9;812031021
8.09.04.70.68;2;817774659;1983.9;8.09.04.70.68;1983.9;8.09.04.70.68;1983.9;817774659
8.09.04.71.68;3;817775023;1983.9;8.09.04.71.68;1983.9;8.09.04.71.68;1983.9;817775023
8.09.04.72.68;0;828554494;0.0;;;;0.0;828554494
8.09.04.73.68;0;817774958;0.0;;;;0.0;817774958
8.09.04.74.68;0;817774065;0.0;;;;0.0;817774065
8.09.04.75.68;0;914286878;2710.9;8.09.04.75.68;2710.9;8.09.04.75.68;2710.9;914286878
8.09.04.76.01;0;812030329;0.0;;;;0.0;812030329
8.09.04.77.10;0;812030309;0.0;;;;0.0;812030309
8.09.04.78.18;0;812030356;0.0;;;;0.0;812030356
8.09.04.79.07;0;914286904;0.0;;;;0.0;914286904
8.09.04.83.10;0;811839209;0.0;;;;0.0;811839209
8.09.04.84.01;0;811839159;0.0;;;;0.0;811839159
8.09.04.85.18;0;811839247;0.0;;;;0.0;811839247
8.09.04.88.10;0;817774870;0.0;;;;0.0;817774870
8.09.04.89.18;0;914218296;0.0;;;;0.0;914218296
8.09.04.93.07;0;811844717;0.0;;;;0.0;811844717
8.09.04.94.07;25;811844478;987.9;8.09.04.94.07;987.9;8.09.04.94.07;987.9;811844478
8.09.04.95.10;65;811844622;987.9;8.09.04.95.10;987.9;8.09.04.95.10;987.9;811844622
8.09.04.96.01;7;811844659;987.9;8.09.04.96.01;987.9;8.09.04.96.01;987.9;811844659
8.09.04.97.18;0;811844692;819.9;8.09.04.97.18;819.9;8.09.04.97.18;819.9;811844692
8.09.04.98.08;0;811844701;0.0;;;;0.0;811844701
8.09.04.99.01;0;812030458;0.0;;;;0.0;812030458
8.09.103.01.10;0;811847131;0.0;;;;0.0;811847131
8.09.103.02.10;6;811833765;2599.0;8.09.103.02.10;2599.0;8.09.103.02.10;2599.0;811833765
8.09.103.03.01;5;811833694;2599.0;8.09.103.03.01;2599.0;8.09.103.03.01;2599.0;811833694
8.09.103.04.01;0;811847219;0.0;;;;0.0;811847219
8.09.103.05.10;0;811847144;2399.0;8.09.103.05.10;2399.0;8.09.103.05.10;2399.0;811847144
8.09.103.06.01;0;811847190;2399.0;8.09.103.06.01;2399.0;8.09.103.06.01;2399.0;811847190
8.09.103.07.01;0;811847159;0.0;;;;0.0;811847159
8.09.104.01.01;0;811844878;0.0;;;;0.0;811844878
8.09.104.02.10;1;811832260;759.0;8.09.104.02.10;759.0;8.09.104.02.10;759.0;811832260
8.09.104.03.01;1;811844962;5399.0;8.09.104.03.01;5399.0;8.09.104.03.01;5399.0;811844962
8.09.104.04.01;0;811933293;0.0;;;;0.0;811933293
8.09.104.05.10;0;809546233;0.0;;;;0.0;809546233
8.09.161.01.10;4;914287770;6290.0;8.09.161.01.10;6290.0;8.09.161.01.10;6290.0;914287770
8.09.161.04.10;0;915287700;7999.0;8.09.161.04.10;7999.0;8.09.161.04.10;7999.0;915287700
8.09.161.17.57;3;927730443;0.0;;;;0.0;927730443
8.09.169.01.18;0;914969759;199.0;8.09.169.01.18;199.0;8.09.169.01.18;199.0;914969759
8.09.169.02.10;0;914969774;199.0;8.09.169.02.10;199.0;8.09.169.02.10;199.0;914969774
8.09.169.03.11;3;914969792;199.0;8.09.169.03.11;199.0;8.09.169.03.11;199.0;914969792
8.09.169.04.07;3;914969652;199.0;8.09.169.04.07;199.0;8.09.169.04.07;199.0;914969652
8.09.169.05.01;0;916296037;0.0;;;;0.0;916296037
8.09.169.06.10;0;916296208;0.0;;;;0.0;916296208
8.09.169.07.11;0;916296295;0.0;;;;0.0;916296295
8.09.18.01.01;0;811836766;0.0;;;;0.0;811836766
8.09.18.02.57;0;811836758;0.0;;;;0.0;811836758
8.09.18.03.18;0;811836770;0.0;;;;0.0;811836770
8.09.18.04.07;0;811836750;0.0;;;;0.0;811836750
8.09.18.05.07;0;811836754;0.0;;;;0.0;811836754
8.09.18.06.11;0;811843762;0.0;;;;0.0;811843762
8.09.19.01.00;0;811930896;0.0;;;;0.0;811930896
8.09.19.02.00;0;811856400;0.0;;;;0.0;811856400
8.09.19.03.00;0;811938512;0.0;;;;0.0;811938512
8.09.19.04.00;0;811938465;0.0;;;;0.0;811938465
8.09.19.05.00;0;811848213;0.0;;;;0.0;811848213
8.09.23.31.10;1;812029922;0.0;;;;0.0;812029922
8.09.23.39.27;0;914970655;0.0;;;;0.0;914970655
8.09.23.40.27;0;812031336;0.0;;;;0.0;812031336
8.09.23.41.27;0;812031363;0.0;;;;0.0;812031363
8.09.23.42.01;0;812031318;0.0;;;;0.0;812031318
8.09.23.43.27;1;812029584;2899.0;8.09.23.43.27;2899.0;8.09.23.43.27;2899.0;812029584
8.09.23.44.01;0;812029649;3599.0;8.09.23.44.01;3599.0;8.09.23.44.01;3599.0;812029649
8.09.23.45.27;0;812029777;3999.0;8.09.23.45.27;3999.0;8.09.23.45.27;3999.0;812029777
8.09.23.47.27;0;914225659;0.0;;;;0.0;914225659
8.09.23.50.27;0;914286962;0.0;;;;0.0;914286962
8.09.23.55.10;2;811844810;789.0;8.09.23.55.10;789.0;8.09.23.55.10;789.0;811844810
8.09.23.56.10;0;811844843;789.0;8.09.23.56.10;789.0;8.09.23.56.10;789.0;811844843
8.09.23.57.10;0;914218588;0.0;;;;0.0;914218588
8.09.23.58.01;0;811838161;0.0;;;;0.0;811838161
8.09.23.59.01;0;811832350;1349.0;8.09.23.59.01;1349.0;8.09.23.59.01;1349.0;811832350
8.09.23.60.10;0;811832331;1349.0;8.09.23.60.10;1349.0;8.09.23.60.10;1349.0;811832331
8.09.23.61.01;0;811369699;112.9;8.09.23.61.01;112.9;8.09.23.61.01;112.9;811369699
8.09.23.62.01;0;811834781;899.0;8.09.23.62.01;899.0;8.09.23.62.01;899.0;811834781
8.09.23.63.10;1;811834775;899.0;8.09.23.63.10;899.0;8.09.23.63.10;899.0;811834775
8.09.23.64.01;0;811832395;1499.0;8.09.23.64.01;1499.0;8.09.23.64.01;1499.0;811832395
8.09.23.65.10;0;811832364;1499.0;8.09.23.65.10;1499.0;8.09.23.65.10;1499.0;811832364
8.09.23.66.01;0;812029610;0.0;;;;0.0;812029610
8.09.23.67.01;4;811841005;999.0;8.09.23.67.01;999.0;8.09.23.67.01;999.0;811841005
8.09.23.68.10;3;811840906;999.0;8.09.23.68.10;999.0;8.09.23.68.10;999.0;811840906
8.09.23.70.10;0;914218728;0.0;;;;0.0;914218728
8.09.23.71.01;0;914218748;0.0;;;;0.0;914218748
8.09.23.72.01;0;910590653;1999.0;8.09.23.72.01;1999.0;8.09.23.72.01;1999.0;910590653
8.09.23.73.10;0;914287374;1999.0;8.09.23.73.10;1999.0;8.09.23.73.10;1999.0;914287374
8.09.23.74.01;24;910590651;1999.0;8.09.23.74.01;1999.0;8.09.23.74.01;1999.0;910590651
8.09.23.75.10;0;909752773;3699.9;8.09.23.75.10;3699.9;8.09.23.75.10;3699.9;909752773
8.09.23.76.01;0;909752786;3699.9;8.09.23.76.01;3699.9;8.09.23.76.01;3699.9;909752786
8.09.23.77.01;0;909752881;4799.9;8.09.23.77.01;4799.9;8.09.23.77.01;4799.9;909752881
8.09.23.78.10;0;909752892;4799.9;8.09.23.78.10;4799.9;8.09.23.78.10;4799.9;909752892
8.09.23.79.01;0;915287465;2499.0;8.09.23.79.01;2499.0;8.09.23.79.01;2499.0;915287465
8.09.23.80.10;0;915287457;2499.0;8.09.23.80.10;2499.0;8.09.23.80.10;2499.0;915287457
8.09.23.81.01;2;915287461;2499.0;8.09.23.81.01;2499.0;8.09.23.81.01;2499.0;915287461
8.09.23.82.01;0;915287586;1899.0;8.09.23.82.01;1899.0;8.09.23.82.01;1899.0;915287586
8.09.23.83.10;0;915287582;1899.0;8.09.23.83.10;1899.0;8.09.23.83.10;1899.0;915287582
8.09.23.84.01;0;915287478;2399.0;8.09.23.84.01;2399.0;8.09.23.84.01;2399.0;915287478
8.09.23.85.10;0;915287474;2399.0;8.09.23.85.10;2399.0;8.09.23.85.10;2399.0;915287474
8.09.23.86.01;0;915287453;2899.0;8.09.23.86.01;2899.0;8.09.23.86.01;2899.0;915287453
8.09.23.87.10;0;915287449;2899.0;8.09.23.87.10;2899.0;8.09.23.87.10;2899.0;915287449
8.09.23.88.07;4;917236829;0.0;;;;0.0;917236829
8.09.23.89.01;1;918647754;0.0;;;;0.0;918647754
8.09.23.90.01;2;918647773;0.0;;;;0.0;918647773
8.09.23.91.07;3;918647793;0.0;;;;0.0;918647793
8.09.23.93.01;3;921768541;0.0;;;;0.0;921768541
8.09.23.94.10;3;921768565;0.0;;;;0.0;921768565
8.09.23.95.01;2;922362942;0.0;;;;0.0;922362942
8.09.23.96.01;2;922362977;0.0;;;;0.0;922362977
8.09.24.01.01;0;909320017;899.0;8.09.24.01.01;899.0;8.09.24.01.01;899.0;909320017
8.09.28.52.104;0;811841393;0.0;;;;0.0;811841393
8.09.28.58.58;0;811837327;0.0;;;;0.0;811837327
8.09.28.59.01;0;811837244;0.0;;;;0.0;811837244
8.09.28.60.10;0;811846601;0.0;;;;0.0;811846601
8.09.28.61.01;0;811846608;0.0;;;;0.0;811846608
8.09.28.63.68;2;914225509;1339.9;8.09.28.63.68;1339.9;8.09.28.63.68;1339.9;914225509
8.09.28.65.01;0;811832267;0.0;;;;0.0;811832267
8.09.28.66.10;0;811847838;929.0;8.09.28.66.10;929.0;8.09.28.66.10;929.0;811847838
8.09.28.67.18;0;811847758;849.0;8.09.28.67.18;849.0;8.09.28.67.18;849.0;811847758
8.09.28.68.01;0;811847915;929.0;8.09.28.68.01;929.0;8.09.28.68.01;929.0;811847915
8.09.28.69.00;0;811847930;1299.0;8.09.28.69.00;1299.0;8.09.28.69.00;1299.0;811847930
8.09.28.70.10;0;811848087;1299.0;8.09.28.70.10;1299.0;8.09.28.70.10;1299.0;811848087
8.09.28.71.01;0;811848103;1349.0;8.09.28.71.01;1349.0;8.09.28.71.01;1349.0;811848103
8.09.28.73.01;0;811833852;0.0;;;;0.0;811833852
8.09.28.76.01;0;811837323;0.0;;;;0.0;811837323
8.09.28.77.01;0;915287720;1199.0;8.09.28.77.01;1199.0;8.09.28.77.01;1199.0;915287720
8.09.28.78.01;142;915287648;1142.0;8.09.28.78.01;1142.0;8.09.28.78.01;1142.0;915287648
8.09.28.79.01;0;915287670;1399.0;8.09.28.79.01;1399.0;8.09.28.79.01;1399.0;915287670
8.09.28.80.12;0;915287658;1045.0;8.09.28.80.12;1045.0;8.09.28.80.12;1045.0;915287658
8.09.28.81.01;0;914174470;1799.0;8.09.28.81.01;1799.0;8.09.28.81.01;1799.0;914174470
8.09.28.82.01;0;914225598;1799.0;8.09.28.82.01;1799.0;8.09.28.82.01;1799.0;914225598
8.09.28.83.18;0;914225577;799.0;8.09.28.83.18;799.0;8.09.28.83.18;799.0;914225577
8.09.28.84.01;0;914225628;799.0;8.09.28.84.01;799.0;8.09.28.84.01;799.0;914225628
8.09.28.85.01;0;915287482;989.0;8.09.28.85.01;989.0;8.09.28.85.01;989.0;915287482
8.09.28.86.07;1;916296317;0.0;;;;0.0;916296317
8.09.28.87.01;0;916296344;0.0;;;;0.0;916296344
8.09.30.02.10;0;914217690;0.0;;;;0.0;914217690
8.09.30.03.81;1;914217725;543.9;8.09.30.03.81;543.9;8.09.30.03.81;543.9;914217725
8.09.30.11.01;0;811843058;0.0;;;;0.0;811843058
8.09.30.12.01;0;914217778;0.0;;;;0.0;914217778
8.09.30.13.10;0;811843304;0.0;;;;0.0;811843304
8.09.30.14.18;0;811843387;0.0;;;;0.0;811843387
8.09.30.18.01;0;811847086;0.0;;;;0.0;811847086
8.09.30.27.00;0;811847054;0.0;;;;0.0;811847054
8.09.30.28.01;0;811928256;0.0;;;;0.0;811928256
8.09.30.35.80;0;914217800;0.0;;;;0.0;914217800
8.09.30.40.80;0;811846539;0.0;;;;0.0;811846539
8.09.30.41.01;0;914969104;0.0;;;;0.0;914969104
8.09.30.44.01;0;914218270;0.0;;;;0.0;914218270
8.09.30.47.01;0;811847106;0.0;;;;0.0;811847106
8.09.30.48.00;0;811846504;0.0;;;;0.0;811846504
8.09.30.49.10;0;811846586;0.0;;;;0.0;811846586
8.09.30.51.07;0;811843153;0.0;;;;0.0;811843153
8.09.30.52.08;0;914218517;0.0;;;;0.0;914218517
8.09.30.53.08;0;914218545;0.0;;;;0.0;914218545
8.09.30.54.15;0;914218563;0.0;;;;0.0;914218563
8.09.35.04.00;2;812007236;59.0;8.09.35.04.00;59.0;8.09.35.04.00;59.0;812007236
8.09.35.05.00;0;811933526;99.9;8.09.35.05.00;99.9;8.09.35.05.00;99.9;811933526
8.09.35.12.00;0;812010844;0.0;;;;0.0;812010844
8.09.35.13.00;1;812007227;109.9;8.09.35.13.00;109.9;8.09.35.13.00;109.9;812007227
8.09.39.01.57;2;811847253;1499.0;8.09.39.01.57;1499.0;8.09.39.01.57;1499.0;811847253
8.09.39.02.01;2;811847265;1499.0;8.09.39.02.01;1499.0;8.09.39.02.01;1499.0;811847265
8.09.39.04.01;0;811931432;599.0;8.09.39.04.01;599.0;8.09.39.04.01;599.0;811931432
8.09.39.05.07;0;812029561;0.0;;;;0.0;812029561
8.09.39.06.08;0;809129700;1999.0;8.09.39.06.08;1999.0;8.09.39.06.08;1999.0;809129700
8.09.39.07.01;0;811847641;1499.0;8.09.39.07.01;1499.0;8.09.39.07.01;1499.0;811847641
8.09.39.08.10;0;811847510;1599.0;8.09.39.08.10;1599.0;8.09.39.08.10;1599.0;811847510
8.09.39.09.01;1;811838995;1499.0;8.09.39.09.01;1499.0;8.09.39.09.01;1499.0;811838995
8.09.39.10.10;0;811847026;0.0;;;;0.0;811847026
8.09.39.11.01;0;807860900;0.0;;;;0.0;807860900
8.09.39.12.10;0;811839050;0.0;;;;0.0;811839050
8.09.39.13.08;1;811837475;1099.0;8.09.39.13.08;1099.0;8.09.39.13.08;1099.0;811837475
8.09.39.14.18;0;811837358;0.0;;;;0.0;811837358
8.09.39.15.57;0;811837510;0.0;;;;0.0;811837510
8.09.39.16.76;0;811836774;0.0;;;;0.0;811836774
8.09.39.17.10;0;811836778;0.0;;;;0.0;811836778
8.09.39.18.01;0;811838273;1499.0;8.09.39.18.01;1499.0;8.09.39.18.01;1499.0;811838273
8.09.39.19.01;0;811846280;0.0;;;;0.0;811846280
8.09.39.20.10;0;811846284;0.0;;;;0.0;811846284
8.09.39.21.10;0;914223339;1229.0;8.09.39.21.10;1229.0;8.09.39.21.10;1229.0;914223339
8.09.39.22.01;3;914175973;1199.0;8.09.39.22.01;1199.0;8.09.39.22.01;1199.0;914175973
8.09.39.23.01;1;915287566;1149.0;8.09.39.23.01;1149.0;8.09.39.23.01;1149.0;915287566
8.09.39.24.18;0;915287614;1149.0;8.09.39.24.18;1149.0;8.09.39.24.18;1149.0;915287614
8.09.39.25.01;2;915287627;1149.0;8.09.39.25.01;1149.0;8.09.39.25.01;1149.0;915287627
8.09.39.26.01;3;914174453;919.0;8.09.39.26.01;919.0;8.09.39.26.01;919.0;914174453
8.09.39.27.01;0;916295660;0.0;;;;0.0;916295660
8.09.39.28.18;0;916295718;0.0;;;;0.0;916295718
8.09.39.29.57;0;916295890;0.0;;;;0.0;916295890
8.09.47.01.06;1;809540809;29.0;8.09.47.01.06;29.0;8.09.47.01.06;29.0;809540809
8.09.47.07.07;0;812012535;0.0;;;;0.0;812012535
8.09.47.08.18;0;812012542;0.0;;;;0.0;812012542
8.09.47.09.10;1;812012405;49.0;8.09.47.09.10;49.0;8.09.47.09.10;49.0;812012405
8.09.47.10.06;0;812012412;0.0;;;;0.0;812012412
8.09.47.11.06;0;812012421;0.0;;;;0.0;812012421
8.09.47.12.06;0;812012428;49.0;8.09.47.12.06;49.0;8.09.47.12.06;49.0;812012428
8.09.47.13.01;1;811931882;0.0;;;;0.0;811931882
8.09.47.14.10;1;811852478;289.9;8.09.47.14.10;289.9;8.09.47.14.10;289.9;811852478
8.09.47.15.10;0;811931964;0.0;;;;0.0;811931964
8.09.47.17.01;0;812012437;0.0;;;;0.0;812012437
8.09.47.18.01;2;812012513;59.9;8.09.47.18.01;59.9;8.09.47.18.01;59.9;812012513
8.09.47.19.89;0;811852365;0.0;;;;0.0;811852365
8.09.47.20.01;0;811860210;0.0;;;;0.0;811860210
8.09.47.21.01;0;811860219;0.0;;;;0.0;811860219
8.09.47.22.10;0;811932695;0.0;;;;0.0;811932695
8.09.53.01.01;0;811843929;3299.0;8.09.53.01.01;3299.0;8.09.53.01.01;3299.0;811843929
8.09.53.10.01;8;914215917;1129.0;8.09.53.10.01;1129.0;8.09.53.10.01;1129.0;914215917
8.09.53.15.00;0;811845715;0.0;;;;0.0;811845715
8.09.53.23.07;0;811837559;0.0;;;;0.0;811837559
8.09.53.24.08;0;828554239;0.0;;;;0.0;828554239
8.09.53.25.01;0;914215936;0.0;;;;0.0;914215936
8.09.53.27.01;0;817775211;0.0;;;;0.0;817775211
8.09.53.30.10;0;811838453;0.0;;;;0.0;811838453
8.09.53.33.01;0;809540539;0.0;;;;0.0;809540539
8.09.53.36.00;0;811847280;0.0;;;;0.0;811847280
8.09.53.37.00;0;811840706;0.0;;;;0.0;811840706
8.09.53.38.01;0;811840765;1599.0;8.09.53.38.01;1599.0;8.09.53.38.01;1599.0;811840765
8.09.53.39.00;0;811835138;0.0;;;;0.0;811835138
8.09.53.40.00;0;811835221;0.0;;;;0.0;811835221
8.09.53.41.01;0;811835314;0.0;;;;0.0;811835314
8.09.53.42.01;0;828554291;0.0;;;;0.0;828554291
8.09.53.43.01;0;811834771;3579.9;8.09.53.43.01;3579.9;8.09.53.43.01;3579.9;811834771
8.09.53.44.01;0;811926982;1799.0;8.09.53.44.01;1799.0;8.09.53.44.01;1799.0;811926982
8.09.53.45.01;0;811843453;0.0;;;;0.0;811843453
8.09.53.46.01;0;809540621;199.0;8.09.53.46.01;199.0;8.09.53.46.01;199.0;809540621
8.09.54.01.01;0;811846727;0.0;;;;0.0;811846727
8.09.54.02.01;0;811844883;738.9;8.09.54.02.01;738.9;8.09.54.02.01;738.9;811844883
8.09.54.03.01;0;811839294;869.9;8.09.54.03.01;869.9;8.09.54.03.01;869.9;811839294
8.09.54.04.07;3;811837815;738.9;8.09.54.04.07;738.9;8.09.54.04.07;738.9;811837815
8.09.54.05.01;0;811837904;738.9;8.09.54.05.01;738.9;8.09.54.05.01;738.9;811837904
8.09.54.06.01;3;811843554;1032.9;8.09.54.06.01;1032.9;8.09.54.06.01;1032.9;811843554
8.09.54.07.01;0;811839496;0.0;;;;0.0;811839496
8.09.54.08.01;0;811843709;0.0;;;;0.0;811843709
8.09.54.09.01;0;811839689;0.0;;;;0.0;811839689
8.09.54.10.01;1;811843738;0.0;;;;0.0;811843738
8.09.54.11.07;0;811837862;0.0;;;;0.0;811837862
8.09.54.12.07;0;811837885;0.0;;;;0.0;811837885
8.09.54.13.01;0;811839097;0.0;;;;0.0;811839097
8.09.57.01.06;0;809550064;329.0;8.09.57.01.06;329.0;8.09.57.01.06;329.0;809550064
8.09.68.01.01;0;811836696;1299.0;8.09.68.01.01;1299.0;8.09.68.01.01;1299.0;811836696
8.09.68.02.10;0;811836647;1299.0;8.09.68.02.10;1299.0;8.09.68.02.10;1299.0;811836647
8.09.68.03.01;0;811836736;1299.0;8.09.68.03.01;1299.0;8.09.68.03.01;1299.0;811836736
8.09.68.04.76;0;809129428;3699.0;8.09.68.04.76;3699.0;8.09.68.04.76;3699.0;809129428
8.09.68.05.06;0;811835050;0.0;;;;0.0;811835050
8.09.70.17.10;0;811851344;0.0;;;;0.0;811851344
8.09.70.18.07;0;914225352;0.0;;;;0.0;914225352
8.09.70.19.10;2;914225361;169.9;8.09.70.19.10;169.9;8.09.70.19.10;169.9;914225361
8.09.70.20.10;3;915287224;189.0;8.09.70.20.10;189.0;8.09.70.20.10;189.0;915287224
8.09.70.21.07;2;914225370;189.0;8.09.70.21.07;189.0;8.09.70.21.07;189.0;914225370
8.09.73.02.10;0;914968894;0.0;;;;0.0;914968894
8.09.73.05.00;0;914968920;0.0;;;;0.0;914968920
8.09.73.06.11;1;914970058;0.0;;;;0.0;914970058
8.09.73.10.00;1;914970105;0.0;;;;0.0;914970105
8.09.73.11.11;2;914970132;0.0;;;;0.0;914970132
